category,title,content,date,is_ai,ai_type
맛집_리뷰,2019년 8월 마지막주 아이폰 일상 (전주 구례 전라도여행),존맛탱 근데 그럼 뭐하냐고요~ 저녁은 그렇게 먹고 싶고 궁금했던 #강남역맛집 #알부자알요리... 2019년 첫 계곡이다. 입수 전에 평상에서 술한잔 걸치고 들어가야 몸이 후끈 달아오르지 마시자~ 한명 물귀신... ,20190904,0,Human
전문_정보,"2020년 연말정산 무주택자... 이자, 월세 관련 세액공제 신고 방법","연말정산은 시작은 귀찮았는데 하다 보니 괜찮았다. 엄청 의미 있는 건 아니고, 그래도 하루가 조금 정리된 느낌. 사람이 좀 있어서 조용한 느낌은 아니었음. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.",20201223,1,AI_v2
맛집_리뷰,강남역 맛집 가성비 실화?,친구가 가보자 해서 가성비 실화? 들렀는데 사람 많더라. 그래도 음식은 금방 나왔고 맛도 나쁘지 않았음. 막 감탄까진 아니고 배부르게 먹고 나왔다. 딱히 특별하진 않은데 기억은 남는 편이다. 급하게 정한 일정치고는 나쁘지 않았다.,20190618,1,AI_v2
상품_리뷰,[내돈내산] 쿠팡으로 휴대폰 살 때 주의! #쿠팡으로아이폰구매,"오늘은 엊그제 산 아이폰 구매 후기를 적어볼까해요~ 저는 #아이폰 유저에요! 스마트폰을 처음부터 지금까지 아이폰만 사용했어요. 단, 중국에서 처음 생활할 때는 중국폰인 화웨이를 사용했어요. 한국폰은... ",20200821,0,Human
맛집_리뷰,2019년10월 EP.1[강남역 맛집 / 완백부대찌개 / 강남역 VR... ,완백부대찌개 강남 더인피닛스퀘어점 매일 00:00 - 24:00 강남역에 맛있는 삼겹살 집이 많지만 시끄러울... 삼겹살을 파는것 만 보고 들어갔는데 알고보니 부대찌개 맛집이였다니; 얼마전 캠핑클럽에서 이효리가... ,20191007,0,Human
맛집_리뷰,2019년 12월 1주차 일상,"그래서 월요일 새벽 3시 30분에 쓰기 시작하는 12월 1주차 일상 #강남역맛집#강남도쿄스테이크 *강남역... 듯 *강남에서 즐기는 행복한 1,2차 가로수길 피자 맛집이래서 갔더니 사람이 엄청 많긴 했다! 글구 진짜... ",20191209,0,Human
상품_리뷰,"아이폰 중고 저렴한곳 옥션, G마켓 11번가 행복폰 내돈내산 후기",헤헷❤️ #아이폰중고로사기 #중고아이폰구입 #아이폰저렴하게구입 #아이폰인터넷으로구입 #11번가휴대폰구입 #11번가아이폰구입 #아이폰저렴한곳 #11번가행복폰 #행복폰구입후기,20201113,0,Human
상품_리뷰,아이폰11 블랙 스펙과 구매후기 +화질비교,아이폰11 블랙은 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 엄청난 건 아니고 그냥 기록용. 사람이 좀 있어서 조용한 느낌은 아니었음. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20200529,1,AI_v2
상품_리뷰,홍대 프리스비- 애플 아이폰 11 PRO 프로 골드’ 일시불로... ,쓰는 아이폰 11 보라컬러땜에 살짝 흔들렸어요 컬러감은 11이 훨씬 산뜻하고 영한 느낌이에요 ㅋㅋㅋ... 내가 바로 애플 호갱이다!! 160만원... 내돈내산 아이폰 11 프로 후기였습니다ㅋㅋ,20200418,0,Human
전문_정보,"연말정산 소득공제, 2020년 변경된 내용 (신용카드,현금영수증)",연말정산은 생각보다 시간이 걸렸다. 중간에 귀찮아서 멈출까 했는데 일단 끝내긴 함. 다음엔 조금 더 빨리 할 수 있을 듯. 사람이 좀 있어서 조용한 느낌은 아니었음. 사람이 좀 있어서 조용한 느낌은 아니었음. 다음엔 다른 메뉴도 봐야 할 듯.,20201030,1,AI_v2
전문_정보,"2020년 연말정산 월세 소득공제, 자료제공 동의 방법","그 다음 저장 후 다음 이동 한다음 연말정산 월세공제 내역에 월세액 수정이 가능 합니다. 현재는 0 원으로 되어 있는데요,,,, 아 진짜. 요새 집값이 너무 치솟고 있습니다. 2010년 초반에, 풀대출 받아서 집을... ",20200120,0,Human
맛집_리뷰,신분당선 강남역 맛집 장서는날 푸짐한 안주로 한 끼 식사하기... ,"신분당선 다녀왔는데 생각보다 분위기가 편해서 좋았어요. 음식도 깔끔하게 나와서 부담 없이 먹기 괜찮았고, 다음에 근처 가면 또 들러보고 싶더라고요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.",20200128,1,AI_v1
맛집_리뷰,S_Diary : 2019년 9월 7-8일 일상(◍•ᴗ... ,S_Diary 9월은 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 엄청난 건 아니고 그냥 기록용. 급하게 정한 일정치고는 나쁘지 않았다. 급하게 정한 일정치고는 나쁘지 않았다.,20190908,1,AI_v2
전문_정보,2020 연말정산 소득공제 하는 법과 변경사항 알아보자!,연말정산? 연말정산은 국세청에서 1년 동안 간이세액표에 따라 거둬들인 근로소득세를 연말에 다시... 소득공제 2020년 연말정산 소득공제를 위한 개정세법 내용의 적용은 2020년 1월 1일을 기준으로 적용되고... ,20201120,0,Human
상품_리뷰,"아이폰11프로 슬림케이스로 그립감 좋고, 안정감 좋은... ",아이폰11 프로 슬림 케이스와 카드포켓 / 내돈내산 아이폰 11프로 슬림 케이스와 카드 지갑 그립 거치대 기존에 사용하던 아이폰11 프로 케이스를 만족하면서 사용하던 중 오른쪽 아래 쪽이 찢어져 가위로... ,20201205,0,Human
전문_정보,2020년 귀속 연말정산 달라진점 그리고 자동계산 엑셀 파일,귀속 사진 몇 장 찍어뒀다. 나중에 보면 별거 아닐 수도 있는데 그때 분위기가 있어서 남겨둠. 정리는 천천히 해야겠다. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다. 이런 곳도 있었네 싶었다.,20201214,1,AI_v2
맛집_리뷰,유나이티드 갤러리 2019년 9월 U매거진 넷째주 전시_민경아... ,유나이티드 갤러리 2019년 9월 U매거진 넷째주 전시_민경아 개인전 #민경아 #민경아개인전 #민경아판화 #민경아작가 #유나이티드갤러리 #유나이티드문화재단 #민경아전시 #민경화작품 #강남역맛집 #강남역,20190923,0,Human
맛집_리뷰,"[강남역 맛집] 소개팅 명소, 마노 디 셰프 Mano Di Chef",2019년 9월 10일. 갹출. 종종 모임을 갖는 자매님들과의 만남이 있어 강남으로 출동~ 미리 알려준 곳인 이곳에 모였다. 난 처음 듣는 곳인데~ 높은 빌딩만 가득한 곳에 이런 게 있는 줄도 몰랐다. 들어가자마자... ,20191210,0,Human
전문_정보,2020년 연말정산,"금액을 연말에 정산하고 조정하는 것을 말한다. 즉, 실소득 보다 많은 세금을 내었으면 그 만큼... 2020년 달라진 연말정산 2020년 연말정산에서 달라진 공제항목 7가지에 대하여 하나씩 알아보자. 1. 박물관... ",20200120,0,Human
맛집_리뷰,유나이티드 갤러리 2019년 8월 U매거진 셋째주 전시_임승현... ,유나이티드 갤러리 2019년 8월 U매거진 셋째주 전시_임승현 개인전 #임승현 #임승현개인전 #임승현작가 #임승현전시 #유나이티드갤러리 #유나이티드문화재단 #강남역갤러리 #강남갤러리 #강남역 #강남역맛집,20190809,0,Human
맛집_리뷰,"강남 복어,강남 복집,강남역 복집 [강남 복칼국수]",강남은 사진으로 봤던 느낌이랑 비슷했다. 음식 비주얼은 괜찮고 양도 보통. 먹다 보니 금방 배불러서 남길 뻔했다. 딱히 특별하진 않은데 기억은 남는 편이다. 엄청난 건 아니고 그냥 기록용. 기대치를 낮추고 가면 무난한 정도.,20191025,1,AI_v2
맛집_리뷰,2019년 2월의 일상,시켜놓고 보니 연회장 못지 않긔 가격대도 나쁘지 않았고 분위기도 좋았고 음식이 매우 맛있어서 싹싹 긁어먹었다 헤헤 그리고 또 다른 2월의 어느 날 #강남역맛집 인 #무월식탁 에 다녀왔다. 하 이집... ,20190227,0,Human
맛집_리뷰,[강남역 맛집/강남역 소고기] 투뿔등심-2,투뿔등심-2 들렀다. 맛은 무난했고 양도 적당. 웨이팅만 길지 않으면 괜찮음. 엄청 특별한 맛집이라기보단 근처에서 밥 먹기 좋은 곳. 급하게 정한 일정치고는 나쁘지 않았다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20190310,1,AI_v2
맛집_리뷰,강남역 24시간 해장국 맛집 강남진해장 -!,쭈은 양선지해장국 &gt;_&lt; 강남역에서 해장국 땡기면 무조건 찾아가는 강남역 맛집 진해장국! 2019년에도 단골맛집 방문은 계속된다~ 강남역 해장국 맛집 강남 진해장국 위치,20190908,0,Human
전문_정보,[안내] 2020년 연말정산 기부금영수증 발급,"2020년 한 해 동안 장애인의 재활과 자립을 위해 함께 해주신 기부자님께 감사드립니다. 기부금영수증 발급 내용과 방법을 확인하시고, 연말정산 시 기부금 공제받으세요! 기부금영수증 발급을 위한... ",20201214,0,Human
맛집_리뷰,[강남역 맛집] 강남 돈코츠 일본라멘 유타로 (점심맥주팜^^),강남 돈코츠 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 다음엔 다른 메뉴도 봐야 할 듯. 시간 맞으면 한 번쯤 들를만함. 사람이 좀 있어서 조용한 느낌은 아니었음.,20191231,1,AI_v2
상품_리뷰,[내돈내산] 갤럭시20울트라 카메라 리뷰 / 아이폰11 비교,"내돈내산 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다.",20200813,1,AI_v1
전문_정보,"2020년 연말정산 환급 받기위한 소득공제, 세액공제 알아보기","오늘 포스팅은 2020년 연말정산 시 기납부한 세액을 환급받기 위한 소득공제, 세액공제에 대해... 따라 공제했던 소득세를 정산하여 추가로 납부하거나 환급하는 과정이 필요한데, 이것이 바로... ",20200110,0,Human
맛집_리뷰,강남역 맛집 미즈컨테이너 이탈리안 음식,오늘은 올 겨울 들어 가장 추운인듯 하네요~ 2019년 마무리 다들 잘 하고 계신가요? 며칠전 다녀온 강남역 맛집 미스 컨테이너 소개해 드리려구요~ 아는 언니랑 저녁에 가볍게 맥주 한잔 하려고 장소를... ,20191231,0,Human
상품_리뷰,아이폰 11 Pro 케이스 디자인스킨내돈내산후기 / 할인팁까지!,아이폰은 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 기대치를 낮추고 가면 무난한 정도. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 다음엔 다른 메뉴도 봐야 할 듯.,20191112,1,AI_v2
전문_정보,2020년 달라진 연말정산과 보청기 소득공제,연말하면 직장인들의 필수 코스 '연말정산'아니겠습니까? 올해도 연말정산이 어떻게 새로워졌는지 살펴보도록 하겠습니다. 2020년 변경된 연말 정산 (1) 신용카드 등 사용금액 소득공제 적용기한 연장 및... ,20201210,0,Human
상품_리뷰,[내돈내산] 아이폰 12 개봉기(with 아이폰 11),"같아 아이폰 12로 했어요. 사실 10.30일부터 발송인줄 알고 있었어서, 주말 지나고 11월 초나 되야 받을... 그럼 이제 또 백업을 하러 이만 가 보겠습니다. 이상, 내돈내산 아이폰 12 개봉기였습니다.",20201113,0,Human
상품_리뷰,"구매리뷰] 가격과 성능, 내돈내산 솔직후기 (아이폰11과 비교)",1인칭 서민생각. 끝. https://self-revolution.tistory.com/ #아이폰se2 #자급제핸드폰 #아이폰구매리뷰 #가격과성능 #아이폰11비교 #내돈내산 #솔직후기 #월할부금비교 #성능비교 #일반인리뷰 #걍아이폰se2사라,20200906,0,Human
전문_정보,2020년 연말정산 - 인적공제 (기본공제 + 추가공제),"연말정산 인적공제는 시작은 귀찮았는데 하다 보니 괜찮았다. 엄청 의미 있는 건 아니고, 그래도 하루가 조금 정리된 느낌. 기대치를 낮추고 가면 무난한 정도. 시간 맞으면 한 번쯤 들를만함. 사람이 좀 있어서 조용한 느낌은 아니었음.",20201227,1,AI_v2
맛집_리뷰,강남역맛집 : 강남진해장 - 곱창전골맛집,오늘은 2019년의 마지막 날 12월 31일이네요! 12월 31일은 언제 맞이해도 참 아쉽기만 한 날 같아요ㅎㅎ 제... 음식인데요 강남역은 갈 때마다 먹을 곳은 많은데 먹을 게 없는 장소이기도 해요 참 모순이죠..?... ,20191231,0,Human
맛집_리뷰,"강남역 맛집, 미소다이닝 세이로무시 추천.",미소다이닝 사진 몇 장 남김. 조명 때문에 음식 색은 잘 나오는 편이었고 실제 맛도 크게 다르진 않았다. 테이블은 조금 좁아서 그건 아쉬웠음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 엄청난 건 아니고 그냥 기록용.,20190116,1,AI_v2
맛집_리뷰,2019년 2월 9일의 일상 &lt;강남 신포다이닝 &amp; 육회먹은연어 &gt;,2월은 가볍게 들른 곳인데 은근 기억에 남았어요. 메뉴가 깔끔하고 직원분들도 친절해서 편하게 먹고 왔습니다. 재방문 의사 있어요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.,20190211,1,AI_v1
상품_리뷰,[내돈내산] TRK 아이폰11 프로 후면 카메라 풀커버 강화유리,TRK 써본 기록. 처음엔 별생각 없었는데 며칠 쓰다 보니 편한 부분이 있었다. 아쉬운 점도 조금 있지만 가격 생각하면 무난. 사람이 좀 있어서 조용한 느낌은 아니었음. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 딱히 특별하진 않은데 기억은 남는 편이다.,20200705,1,AI_v2
맛집_리뷰,"강남 복어,강남 복집,강남역 복집 [강남 복칼국수]",준비되었네요 2019년 이거먹고 복가득한 한해되길 맘속으로 빌어봅니다 같이주신간장에 콕 원래 살포시... 복어 #강남역복어 #강남역칼국수 #강남역 #강남역맛집 #강남역회식 #메밀국수 #강남맛집 #강남역손님접대,20191025,0,Human
맛집_리뷰,[강남역 맛집] 동해도 - 회전초밥 뷔페,동해도 강남역 회전초밥 뷔페 2019년 5월 4일 (토) 오빠 스마일라식한 지 1주일 되는 날이라 검진 받으러... 649-14 #동해도 #동해도강남 #강남역동해도 #초밥뷔페 #초밥무한 #강남맛집 #강남역맛집 #강남초밥... ,20190505,0,Human
맛집_리뷰,[강남역 맛집/강남역 파스타] 이름없는파스타(2),"1.0 방문 일자 : 2019년 12월 11일 2.0 음식점 명 : 이름없는파스타 강남역점 3.0 메뉴 : 파스타 7,200~ 3.1 아라비아따 세트 9,900 3.2 페퍼스테키 리조또 10,900 4.0 개인 평가: 별 5개 만점 (★★★★ 4) 4.1 지난번에... ",20200114,0,Human
맛집_리뷰,"강남역 훠궈 무한리필, 고기 무제한 존맛탱 하이라훠궈",강남역 훠궈에서 식사했는데 분위기가 너무 시끄럽지 않아 편했어요. 대표 메뉴가 깔끔했고 가격도 크게 부담스럽지 않아서 한 번쯤 가볼 만했답니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요.,20190101,1,AI_v1
전문_정보,"2020년 연말정산, 카드공제를 꼭 살펴보셔야 합니다.","이제 연말이 되면 대표분들은 내년도 부가세 준비 및 종합소득세를 대비해 한해의 매출을 잘 정리해... 연말정산 카드공제 기존에는 카드로 인한 소득공제율은 신용카드의 경우 15%, 직불카드, 선불카드... ",20201228,0,Human
상품_리뷰,아이폰11(광주 봉이모바일) 내돈내산 구매후기!,오랜만에 아이폰11 사용해보니 처음 기대했던 것보다 만족도가 괜찮았어요. 큰 단점은 없었고 일상에서 쓰기 편해서 당분간 계속 써볼 생각입니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.,20200827,1,AI_v1
맛집_리뷰,&lt;강남역 맛집&gt; 바비레드,<강남역은 사진으로 봤던 느낌이랑 비슷했다. 음식 비주얼은 괜찮고 양도 보통. 먹다 보니 금방 배불러서 남길 뻔했다. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 딱히 특별하진 않은데 기억은 남는 편이다.,20191214,1,AI_v2
전문_정보,"2021 연말정산 기간과 소득 공제 항목 총정리! 월세, 카드... ",연말정산 기간과는 생각보다 시간이 걸렸다. 중간에 귀찮아서 멈출까 했는데 일단 끝내긴 함. 다음엔 조금 더 빨리 할 수 있을 듯. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 엄청난 건 아니고 그냥 기록용. 시간 맞으면 한 번쯤 들를만함.,20201231,1,AI_v2
전문_정보,【알고가요~】2020년 연말정산 소득공제 준비 하고 계신가요?,기타 타 명목으로 공제받은 금액들은 중복 적용 되지 않습니다 간단하게 2020년 연말정산 소득공제 내용을 미리 알아보았습니다 읽어 주셔서 감사합니다~ #2020년연말정산소득공제내용... ,20190924,0,Human
전문_정보,2020년 연말정산 소득공제 총정리!,연말이 다가오니 2020년 연말 정산 소득공제에 대해서 알아봐야겠죠! 국세청 홈텍스에서 10월달부터... 연말정산이란? 급여소득에서 원천징수한 세액의 과부족분을 연말에 정산하는 것을 말합니다.... ,20200101,0,Human
맛집_리뷰,"[강남역 맛집] 인도 음식은 여기서, 강가 강남점","2019년 10월 5일. 지인이 사줌. 오랫동안 알고 지낸 형이 결혼을 한다며, 청첩장 전달식을 하기 위해 강남에서 모였다. 어디가나 했더니 요기~ 삼성 딜라이트 샵있는 곳에 있는데, 항상 보기만 하고 비쌀까봐 못... ",20191222,0,Human
맛집_리뷰,"[맛집추천] 강남역맛집, 가성비 최고 롤링파스타에서... ",근처에서 밥 먹을 곳 찾다가 맛집추천 강남역맛집에 들렀어요. 맛이 자극적이지 않고 양도 적당해서 만족했답니다. 웨이팅만 조금 피하면 더 좋을 것 같아요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.,20190829,1,AI_v1
전문_정보,개정된 2020년 &quot;연말정산 소득공제&quot; 모두보기...,개정된 &quot;연말정산은 별일 아닌 듯해도 막상 겪어보니 나름 의미가 있었어요. 작은 변화였지만 하루 분위기가 달라져서 기분 좋게 마무리했답니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.,20201209,1,AI_v1
상품_리뷰,"갤럭시 노트 10 vs 아이폰 11 pro 야간 모드, 플레어 고스트... ","갤럭시 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.",20191201,1,AI_v1
상품_리뷰,"아이폰 중고 저렴한곳 옥션, G마켓 11번가 행복폰 내돈내산 후기","아이폰을 며칠 써봤다. 기능은 평범하지만 안정적이고, 크게 거슬리는 부분은 없었다. 필요한 사람한테는 괜찮은 선택일 듯. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 다음엔 다른 메뉴도 봐야 할 듯. 이런 곳도 있었네 싶었다.",20201113,1,AI_v2
상품_리뷰,CASETiFY 케이스티파이 아이폰11프로케이스 추천 네온샌드... ,폰케이스 11월28일 블랙프라이데이때 구입했는데 2개 사면 20% 할인 되더라구요 각각 다른 스타일로 2개... 아이폰케이스추천 #아이폰케이스 #거울샷 #폰케이스쇼핑몰 #폰케이스추천 #내돈내산 #리뷰... ,20191229,0,Human
상품_리뷰,프로 맥스 실버 개봉기 아이폰 11프로 비교 내돈내산 실 사용기,며칠 동안 프로를 써봤는데 생각보다 손이 자주 가더라고요. 사용법도 어렵지 않고 마감도 괜찮아서 전체적으로 만족했어요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요.,20201228,1,AI_v1
상품_리뷰,"갤럭시 노트 10 vs 아이폰 11 pro 야간 모드, 플레어 고스트... ",갤럭시는 처음엔 애매했는데 쓰다 보니 괜찮은 쪽으로 기울었다. 다만 설명이 조금 부족해서 처음 세팅할 때는 헤맸음. 다음엔 다른 메뉴도 봐야 할 듯. 이런 곳도 있었네 싶었다. 사람이 좀 있어서 조용한 느낌은 아니었음.,20191201,1,AI_v2
상품_리뷰,아이폰11pro 케이스 내돈내산 추천!! 예쁜 게 단단하기까지 한... ,"이번에 바꾼 제 아이폰11pro 전에 아이폰X를 깨먹고 피눈물을 봤기 때문에 다시는 부셔먹지 않으리 다짐 중이랍니다 그저 예쁜 케이스면 사서 꼈었는데 또 예쁜 건 그렇게 단단하지 않더라구요,, 떨치면 무조건... ",20200522,0,Human
전문_정보,2020년 연말정산 소득공제 알아보기,"2020년도 연말정산 소득공제 바뀐 항목은 무엇인지 어떤 내용인지 함께 알아보도록 할까요? 연말정산에서 가장 궁금해 하시는 항목이 바로 소득공제율인데요. 어떤 결제수단, 어떤 항목에 소비했는가에... ",20201103,0,Human
상품_리뷰,아이폰11promax 기변 했어요내돈내산 자급제 꿀팁,오늘은 1월 초에 구입해두고 계속 쓰고 저장하다 두달 지나 쓰는 아이폰 11 프로 맥스 256G... 부분도 꽤나 맘에 들음 다음 내돈내산 후기는 Apple Watch5 Hermes 누아르 언박싱으로 곧 찾아오겠슴다,20200313,0,Human
상품_리뷰,아이폰11프로  케이스 (내돈내산),이번에 아이폰11프로 케이스 사용해보니 처음 기대했던 것보다 만족도가 괜찮았어요. 큰 단점은 없었고 일상에서 쓰기 편해서 당분간 계속 써볼 생각입니다. 개인적으로는 너무 과하지 않은 점이 마음에 들었어요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.,20200405,1,AI_v1
전문_정보,개정된 2020년 &quot;연말정산 소득공제&quot; 모두보기...,개정된 사진 몇 장 찍어뒀다. 나중에 보면 별거 아닐 수도 있는데 그때 분위기가 있어서 남겨둠. 정리는 천천히 해야겠다. 엄청난 건 아니고 그냥 기록용. 사람이 좀 있어서 조용한 느낌은 아니었음. 기대치를 낮추고 가면 무난한 정도.,20201209,1,AI_v2
전문_정보,2020 연말정산 미리보기! 새로운 공제항목은?,"오늘은 2020 연말정산 미리보기 소식과 함께 연말정산 간소화 서비스, 2020년 달라진 연말정산 공제 항목에는 어떤 것들이 있는지 알아볼게요! ^^ 1. 2020 연말정산 미리보기 지난 10월 30일 국세청에서는 2020... ",20191203,0,Human
상품_리뷰,내돈내산 아이폰11케이스[재구매 /(주)불사조디자인아이폰11... ,뒷면에 영어로 뭐라블라써있긴 한데 그냥 전 그림만 볼래여....☆ 저렇게 하라는 대로만 하면 됩니당 ㅎㅎㄹ 필름붙이기 전에 저 걸로 깨끗하게 닦아 주시먄 됩니다 ㅎ 준비물 : 나의 새로운 칭구 아이폰11... ,20200208,0,Human
상품_리뷰,[아이폰11pro 케이스 애정템] 위글위글 자수케이스(내돈내산... ,"아이폰11pro 케이스는 가볍게 써보기 좋은 제품이었어요. 기대를 너무 크게 하지 않으면 만족도가 높고, 실사용 기준으로는 꽤 괜찮게 느껴졌답니다. 기대보다 편하게 즐길 수 있어서 만족스러운 시간이었답니다. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.",20200706,1,AI_v1
맛집_리뷰,2019년 10월 어제자(feat.강남역동경야시장),근처사는 동생있어서 또 방문해볼예정 ㅋㅋㅋ 친절하고 맛있으면- 말다했지 ㅋㅋㅋㅋ 집에가자ㅏㅏㅏㅏㅏ #동경야시장 #논현역 #논현동동경야시장 #강남역동경야시장 #강남역 #강남역맛집 #강남 #불금 #불토 #주말,20191005,0,Human
맛집_리뷰,[강남역 맛집] 피그인더가든 강남점,"2019년 10월 15일. 각출. 딱히 많이 먹고 싶지 않은 저녁, 강남역에서 만난 여자친구와 샐러드를 먹으러 갔다. 그런데 이게 줄?? 왜 이렇게 어정쩡하게 서 있지? 주문을 해야지 앉을 수 있는 시스템... 참 별로였다.... ",20191206,0,Human
맛집_리뷰,강남역맛집 어거스트 힐 맛집을 가다,"어거스트 맛집을은 위치가 편해서 들렀다. 주문하고 기다리는 시간은 보통, 맛은 익숙한 느낌이었다. 조용한 식사보단 가볍게 먹는 쪽에 가까움. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.",20191120,1,AI_v2
상품_리뷰,더 킹 협찬 중인 디팍스케이스 아이폰11과 만나다 (내돈내산후기),"이번에 협찬 후기 남겨보면, 처음엔 반신반의했지만 써볼수록 편한 점이 많았어요. 아쉬운 부분도 있지만 재구매를 고민할 정도는 됩니다. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요. 짧게 들렀지만 생각보다 알차게 시간을 보냈어요.",20200613,1,AI_v1
전문_정보,[2019 연말정산팁] 삼성페이 티머니 쓰면대중교통 소득공제... ,"2019년에 이런 실수를 하신 분이라면, 지금이라도 바꿔서 2020년 연말정산에는 소득공제를 더 잘 챙기실 수 있기를 바랍니다. 오늘의 연말정산팁은, 대중교통소득공제(신용카드등 소득공제)에 대해서 알아보고... ",20200130,0,Human
맛집_리뷰,"[강남역 맛집] 희래식당 -마라탕 처음 먹어본 날, 꿔바로우도 함께",곳 #마라탕 #강남역맛집 #강남맛집 #마라탕맛집 #강남마라탕맛집 #강남역마라탕맛집 #강남마라탕... 강남역마라탕 #강남데이트 2019년 4월 27일 (토) 우리 커플은 원래 외국음식을 못 먹는데 오빠가 생방송... ,20190427,0,Human
상품_리뷰,아이폰 11PRO 펭수 폰케이스 내돈내산,"지겨워져버린 아이폰 폰케이스, 상큼한 것으로 바꾸고 싶었는데 펭수폰케이스가 등장하다닛 운명인가... 펭수굿즈 아이폰 11프로 케이스 하트펭수, 기요미의 끝판왕 입니다 &gt;_&lt; #펭수굿즈 #아이폰펭수폰케이스... ",20200718,0,Human
전문_정보,2020년 연말정산 신청서 양식 (세액공제신청서),연말정산 신청서는 생각보다 시간이 걸렸다. 중간에 귀찮아서 멈출까 했는데 일단 끝내긴 함. 다음엔 조금 더 빨리 할 수 있을 듯. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 시간 맞으면 한 번쯤 들를만함. 사람이 좀 있어서 조용한 느낌은 아니었음.,20200115,1,AI_v2
상품_리뷰,아이폰11pro 케이스 내돈내산 리뷰(feat.아이폰12를... ,내돈내산 리뷰입니다. 위에서 보시는 제품은 링케 퓨전 매트 클리어고요. 아이폰 스페이스 그레이 후면이 무광인지라 일체감이 아주 찰떡이더라고요. 무엇보다 테두리를 딴딴하게 잡아주는 힘이 아주... ,20201014,0,Human
상품_리뷰,(내돈내산) &lt;한달후기&gt; ‘아이몰’ 변색없는 아이폰 케이스 !!,"&lt;한달후기&gt;는 직접 써보니 장단점이 분명했어요. 그래도 가격이나 사용감까지 생각하면 꽤 무난했고, 필요한 분들께는 참고가 될 것 같아요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요.",20201209,1,AI_v1
상품_리뷰,애플 정품 아이폰 실리콘 케이스 사용 후기 / 아이폰 11 pro... ,네이버 스토어팜에서 아이폰 케이스 공구 했어요  IPhon Slilcon Case 뜨끈뜨끈 case 색 대 존 예 원쁠원... 케이스 내돈내산ㅋㅋㅋ 예쁜 케이스를 찾아서 구입도 해주구 (네이버에 똑같은 케이스를 진짜 많이 판매... ,20200117,0,Human
